Timestamp,X_Pos,Y_Pos,ID,pose_X,pose_Y,pose_yaw,pose_bearing,raw_x,raw_y,raw_z,raw_pitch,raw_roll,raw_yaw
047.600,0.000,0.000,24.000,-1.054,1.051,1.051,14.864,5.278,,,,,
047.601,0.000,0.000,24.000,-1.054,1.051,1.051,14.864,5.278,,,,,
047.602,0.000,0.000,24.000,-1.054,1.051,1.051,14.864,5.278,,,,,
047.603,0.000,0.000,24.000,-1.054,1.051,1.051,14.864,5.278,,,,,
047.604,0.000,0.000,24.000,-1.054,1.051,1.051,14.864,5.278,,,,,
047.605,0.000,0.000,24.000,-1.054,1.051,1.051,14.864,5.278,,,,,
047.606,0.000,0.000,24.000,-1.054,1.051,1.051,14.864,5.278,,,,,
047.607,0.000,0.000,24.000,-1.054,1.051,1.051,14.864,5.278,,,,,
047.607,0.000,0.000,24.000,-1.054,1.051,1.051,14.864,5.278,,,,,
047.608,0.000,0.000,24.000,-1.054,1.051,1.051,14.864,5.278,,,,,
047.609,0.000,0.000,24.000,-1.054,1.051,1.051,14.864,5.278,,,,,
047.610,0.000,0.000,24.000,-1.054,1.051,1.051,14.864,5.278,,,,,
047.611,0.000,0.000,24.000,-1.054,1.051,1.051,14.864,5.278,,,,,
047.612,0.000,0.000,24.000,-1.054,1.051,1.051,14.864,5.278,,,,,
047.613,0.000,0.000,24.000,-1.054,1.051,1.051,14.864,5.278,,,,,
047.614,0.000,0.000,24.000,-1.054,1.051,1.051,14.864,5.278,,,,,
047.615,0.000,0.000,24.000,-1.054,1.051,1.051,14.864,5.278,,,,,
047.616,0.000,0.000,24.000,-1.054,1.051,1.051,14.864,5.278,,,,,
047.617,0.000,0.000,24.000,-1.054,1.051,1.051,14.864,5.278,,,,,
047.618,0.000,0.000,24.000,-1.054,1.051,1.051,14.864,5.278,,,,,
047.619,0.000,0.000,24.000,-1.054,1.051,1.051,14.864,5.278,,,,,
047.620,0.000,0.000,24.000,-1.054,1.051,1.051,14.864,5.278,,,,,
047.620,0.000,0.000,24.000,-1.054,1.051,1.051,14.864,5.278,,,,,
047.621,0.000,0.000,24.000,-1.054,1.051,1.051,14.864,5.278,,,,,
047.622,0.000,0.000,24.000,-1.054,1.051,1.051,14.864,5.278,,,,,
047.624,0.000,0.000,24.000,-1.054,1.051,1.051,14.864,5.278,,,,,
047.625,0.000,0.000,24.000,-1.054,1.051,1.051,14.864,5.278,,,,,
047.626,0.000,0.000,24.000,-1.054,1.051,1.051,14.864,5.278,,,,,
047.627,0.000,0.000,24.000,-1.054,1.051,1.051,14.864,5.278,,,,,
047.628,0.000,0.000,24.000,-1.054,1.051,1.051,14.864,5.278,,,,,
047.629,0.000,0.000,24.000,-1.054,1.051,1.051,14.864,5.278,,,,,
047.630,0.000,0.000,24.000,-1.054,1.051,1.051,14.864,5.278,,,,,
047.631,0.000,0.000,24.000,-1.054,1.051,1.051,14.864,5.278,,,,,
047.632,0.000,0.000,24.000,-1.054,1.051,1.051,14.864,5.278,,,,,
047.633,0.000,0.000,24.000,-1.054,1.051,1.051,14.864,5.278,,,,,
047.634,0.000,0.000,24.000,-1.054,1.051,1.051,14.864,5.278,,,,,
047.635,0.000,0.000,24.000,-1.054,1.051,1.051,14.864,5.278,,,,,
047.636,0.000,0.000,24.000,-1.054,1.051,1.051,14.864,5.278,,,,,
047.637,0.000,0.000,24.000,-1.054,1.051,1.051,14.864,5.278,,,,,
047.638,0.000,0.000,24.000,-1.054,1.051,1.051,14.864,5.278,,,,,
047.639,0.000,0.000,24.000,-1.054,1.051,1.051,14.864,5.278,,,,,
047.640,0.000,0.000,24.000,-1.054,1.051,1.051,14.864,5.278,,,,,
047.641,0.000,0.000,24.000,-1.054,1.051,1.051,14.864,5.278,,,,,
047.642,0.000,0.000,24.000,-1.054,1.051,1.051,14.864,5.278,,,,,
047.643,0.000,0.000,24.000,-1.054,1.051,1.051,14.864,5.278,,,,,
047.644,0.000,0.000,24.000,-1.054,1.051,1.051,14.864,5.278,,,,,
047.645,0.000,0.000,24.000,-1.054,1.051,1.051,14.864,5.278,,,,,
047.646,0.000,0.000,24.000,-1.054,1.051,1.051,14.864,5.278,,,,,
047.653,0.000,0.000,24.000,-1.054,1.051,1.051,14.864,5.278,,,,,
047.654,0.000,0.000,24.000,-1.054,1.051,1.051,14.864,5.278,,,,,
047.655,0.000,0.000,24.000,-1.054,1.051,1.051,14.864,5.278,,,,,
047.657,0.000,0.000,24.000,-1.054,1.051,1.051,14.864,5.278,,,,,
047.658,0.000,0.000,24.000,-1.054,1.051,1.051,14.864,5.278,,,,,
047.659,0.000,0.000,24.000,-1.054,1.051,1.051,14.864,5.278,,,,,
047.660,0.000,0.000,24.000,-1.054,1.051,1.051,14.864,5.278,,,,,
047.661,0.000,0.000,24.000,-1.054,1.051,1.051,14.864,5.278,,,,,
047.662,0.000,0.000,24.000,-1.155,1.027,1.027,14.865,5.387,,,,,
047.663,0.000,0.000,24.000,-1.155,1.027,1.027,14.865,5.387,,,,,
047.664,0.000,0.000,24.000,-1.155,1.027,1.027,14.865,5.387,,,,,
047.667,0.000,0.000,24.000,-1.155,1.027,1.027,14.865,5.387,,,,,
047.668,0.000,0.000,24.000,-1.155,1.027,1.027,14.865,5.387,,,,,
047.669,0.000,0.000,24.000,-1.155,1.027,1.027,14.865,5.387,,,,,
047.670,0.000,0.000,24.000,-1.155,1.027,1.027,14.865,5.387,,,,,
047.671,0.000,0.000,24.000,-1.155,1.027,1.027,14.865,5.387,,,,,
047.672,0.000,0.000,24.000,-1.155,1.027,1.027,14.865,5.387,,,,,
047.673,0.000,0.000,24.000,-1.155,1.027,1.027,14.865,5.387,,,,,
047.673,0.000,0.000,24.000,-1.155,1.027,1.027,14.865,5.387,,,,,
047.674,0.000,0.000,24.000,-1.155,1.027,1.027,14.865,5.387,,,,,
047.675,0.000,0.000,24.000,-1.155,1.027,1.027,14.865,5.387,,,,,
047.676,0.000,0.000,24.000,-1.155,1.027,1.027,14.865,5.387,,,,,
047.677,0.000,0.000,24.000,-1.155,1.027,1.027,14.865,5.387,,,,,
047.678,0.000,0.000,24.000,-1.155,1.027,1.027,14.865,5.387,,,,,
047.678,0.000,0.000,24.000,-1.155,1.027,1.027,14.865,5.387,,,,,
047.679,0.000,0.000,24.000,-1.155,1.027,1.027,14.865,5.387,,,,,
047.680,0.000,0.000,24.000,-1.155,1.027,1.027,14.865,5.387,,,,,
047.681,0.000,0.000,24.000,-1.155,1.027,1.027,14.865,5.387,,,,,
047.682,0.000,0.000,24.000,-1.155,1.027,1.027,14.865,5.387,,,,,
047.683,0.000,0.000,24.000,-1.155,1.027,1.027,14.865,5.387,,,,,
047.683,0.000,0.000,24.000,-1.155,1.027,1.027,14.865,5.387,,,,,
047.684,0.000,0.000,24.000,-1.155,1.027,1.027,14.865,5.387,,,,,
047.685,0.000,0.000,24.000,-1.155,1.027,1.027,14.865,5.387,,,,,
047.686,0.000,0.000,24.000,-1.155,1.027,1.027,14.865,5.387,,,,,
047.687,0.000,0.000,24.000,-1.155,1.027,1.027,14.865,5.387,,,,,
047.689,0.000,0.000,24.000,-1.155,1.027,1.027,14.865,5.387,,,,,
047.690,0.000,0.000,24.000,-1.155,1.027,1.027,14.865,5.387,,,,,
047.691,0.000,0.000,24.000,-1.155,1.027,1.027,14.865,5.387,,,,,
047.692,0.000,0.000,24.000,-1.155,1.027,1.027,14.865,5.387,,,,,
047.693,0.000,0.000,24.000,-1.155,1.027,1.027,14.865,5.387,,,,,
047.694,0.000,0.000,24.000,-1.155,1.027,1.027,14.865,5.387,,,,,
047.695,0.000,0.000,24.000,-1.155,1.027,1.027,14.865,5.387,,,,,
047.696,0.000,0.000,24.000,-1.155,1.027,1.027,14.865,5.387,,,,,
047.697,0.000,0.000,24.000,-1.155,1.027,1.027,14.865,5.387,,,,,
047.698,0.000,0.000,24.000,-1.155,1.027,1.027,14.865,5.387,,,,,
047.699,0.000,0.000,24.000,-1.155,1.027,1.027,14.865,5.387,,,,,
047.700,0.000,0.000,24.000,-1.155,1.027,1.027,14.865,5.387,,,,,
047.701,0.000,0.000,24.000,-1.155,1.027,1.027,14.865,5.387,,,,,
047.702,0.000,0.000,24.000,-1.155,1.027,1.027,14.865,5.387,,,,,
047.703,0.000,0.000,24.000,-1.155,1.027,1.027,14.865,5.387,,,,,
047.704,0.000,0.000,24.000,-1.155,1.027,1.027,14.865,5.387,,,,,
047.705,0.000,0.000,24.000,-1.155,1.027,1.027,14.865,5.387,,,,,
047.706,0.000,0.000,24.000,-1.155,1.027,1.027,14.865,5.387,,,,,
047.707,0.000,0.000,24.000,-1.155,1.027,1.027,14.865,5.387,,,,,
047.708,0.000,0.000,24.000,-1.155,1.027,1.027,14.865,5.387,,,,,
047.709,0.000,0.000,24.000,-1.155,1.027,1.027,14.865,5.387,,,,,
047.709,0.000,0.000,24.000,-1.155,1.027,1.027,14.865,5.387,,,,,
047.710,0.000,0.000,24.000,-1.155,1.027,1.027,14.865,5.387,,,,,
047.711,0.000,0.000,24.000,-1.155,1.027,1.027,14.865,5.387,,,,,
047.712,0.000,0.000,24.000,-1.155,1.027,1.027,14.865,5.387,,,,,
047.713,0.000,0.000,24.000,-1.155,1.027,1.027,14.865,5.387,,,,,
047.714,0.000,0.000,24.000,-1.155,1.027,1.027,14.865,5.387,,,,,
047.715,0.000,0.000,24.000,-1.155,1.027,1.027,14.865,5.387,,,,,
047.716,0.000,0.000,24.000,-1.155,1.027,1.027,14.865,5.387,,,,,
047.717,0.000,0.000,24.000,-1.155,1.027,1.027,14.865,5.387,,,,,
047.720,0.000,0.000,24.000,-1.155,1.027,1.027,14.865,5.387,,,,,
047.723,0.000,0.000,24.000,-1.155,1.027,1.027,14.865,5.387,,,,,
047.724,0.000,0.000,24.000,-1.155,1.027,1.027,14.865,5.387,,,,,
047.726,0.000,0.000,24.000,-1.155,1.027,1.027,14.865,5.387,,,,,
047.727,0.000,0.000,24.000,-1.155,1.027,1.027,14.865,5.387,,,,,
047.728,0.000,0.000,24.000,-1.155,1.027,1.027,14.865,5.387,,,,,
047.730,0.000,0.000,24.000,-1.155,1.027,1.027,14.865,5.387,,,,,
047.731,0.000,0.000,24.000,-1.155,1.027,1.027,14.865,5.387,,,,,
047.732,0.000,0.000,24.000,-1.155,1.027,1.027,14.865,5.387,,,,,
047.733,0.000,0.000,24.000,-1.155,1.027,1.027,14.865,5.387,,,,,
047.734,0.000,0.000,24.000,-1.155,1.027,1.027,14.865,5.387,,,,,
047.735,0.000,0.000,24.000,-1.155,1.027,1.027,14.865,5.387,,,,,
047.735,0.000,0.000,24.000,-1.155,1.027,1.027,14.865,5.387,,,,,
047.736,0.000,0.000,24.000,-1.155,1.027,1.027,14.865,5.387,,,,,
047.737,0.000,0.000,24.000,-1.155,1.027,1.027,14.865,5.387,,,,,
047.738,0.000,0.000,24.000,-1.155,1.027,1.027,14.865,5.387,,,,,
047.739,0.000,0.000,24.000,-1.155,1.027,1.027,14.865,5.387,,,,,
047.740,0.000,0.000,24.000,-1.155,1.027,1.027,14.865,5.387,,,,,
047.741,0.000,0.000,24.000,-1.155,1.027,1.027,14.865,5.387,,,,,
047.742,0.000,0.000,24.000,-1.155,1.027,1.027,14.865,5.387,,,,,
047.743,0.000,0.000,24.000,-1.155,1.027,1.027,14.865,5.387,,,,,
047.744,0.000,0.000,24.000,-1.155,1.027,1.027,14.865,5.387,,,,,
047.745,0.000,0.000,24.000,-1.155,1.027,1.027,14.865,5.387,,,,,
047.747,0.000,0.000,24.000,-1.155,1.027,1.027,14.865,5.387,,,,,
047.748,0.000,0.000,24.000,-1.155,1.027,1.027,14.865,5.387,,,,,
047.749,0.000,0.000,24.000,-1.155,1.027,1.027,14.865,5.387,,,,,
047.750,0.000,0.000,24.000,-1.155,1.027,1.027,14.865,5.387,,,,,
047.751,0.000,0.000,24.000,-1.155,1.027,1.027,14.865,5.387,,,,,
047.752,0.000,0.000,24.000,-1.155,1.027,1.027,14.865,5.387,,,,,
047.753,0.000,0.000,24.000,-1.155,1.027,1.027,14.865,5.387,,,,,
047.754,0.000,0.000,24.000,-1.155,1.027,1.027,14.865,5.387,,,,,
047.755,0.000,0.000,24.000,-1.155,1.027,1.027,14.865,5.387,,,,,
047.756,0.000,0.000,24.000,-1.155,1.027,1.027,14.865,5.387,,,,,
047.757,0.000,0.000,24.000,-1.155,1.027,1.027,14.865,5.387,,,,,
047.758,0.000,0.000,24.000,-1.155,1.027,1.027,14.865,5.387,,,,,
047.759,0.000,0.000,24.000,-1.155,1.027,1.027,14.865,5.387,,,,,
047.768,0.000,0.000,24.000,-1.155,1.027,1.027,14.865,5.387,,,,,
047.770,0.000,0.000,24.000,-1.155,1.027,1.027,14.865,5.387,,,,,
047.772,0.000,0.000,24.000,-1.155,1.027,1.027,14.865,5.387,,,,,
047.775,0.000,0.000,24.000,-1.155,1.027,1.027,14.865,5.387,,,,,
047.781,0.000,0.000,24.000,-1.155,1.027,1.027,14.865,5.387,,,,,
047.782,0.000,0.000,24.000,-1.155,1.027,1.027,14.865,5.387,,,,,
047.783,0.000,0.000,24.000,-1.155,1.027,1.027,14.865,5.387,,,,,
047.784,0.000,0.000,24.000,-1.155,1.027,1.027,14.865,5.387,,,,,
047.786,0.000,0.000,24.000,-1.155,1.027,1.027,14.865,5.387,,,,,
047.787,0.000,0.000,24.000,-1.155,1.027,1.027,14.865,5.387,,,,,
047.788,0.000,0.000,24.000,-1.155,1.027,1.027,14.865,5.387,,,,,
047.789,0.000,0.000,24.000,-1.155,1.027,1.027,14.865,5.387,,,,,
047.790,0.000,0.000,24.000,-1.155,1.027,1.027,14.865,5.387,,,,,
047.792,0.000,0.000,24.000,-1.257,0.958,0.958,14.878,5.458,,,,,
047.793,0.000,0.000,24.000,-1.257,0.958,0.958,14.878,5.458,,,,,
047.794,0.000,0.000,24.000,-1.257,0.958,0.958,14.878,5.458,,,,,
047.796,0.000,0.000,24.000,-1.257,0.958,0.958,14.878,5.458,,,,,
047.797,0.000,0.000,24.000,-1.257,0.958,0.958,14.878,5.458,,,,,
047.799,0.000,0.000,24.000,-1.257,0.958,0.958,14.878,5.458,,,,,
047.801,0.000,0.000,24.000,-1.257,0.958,0.958,14.878,5.458,,,,,
047.802,0.000,0.000,24.000,-1.257,0.958,0.958,14.878,5.458,,,,,
047.803,0.000,0.000,24.000,-1.257,0.958,0.958,14.878,5.458,,,,,
047.804,0.000,0.000,24.000,-1.257,0.958,0.958,14.878,5.458,,,,,
047.805,0.000,0.000,24.000,-1.257,0.958,0.958,14.878,5.458,,,,,
047.816,0.000,0.000,24.000,-1.257,0.958,0.958,14.878,5.458,,,,,
047.818,0.000,0.000,24.000,-1.257,0.958,0.958,14.878,5.458,,,,,
047.819,0.000,0.000,24.000,-1.257,0.958,0.958,14.878,5.458,,,,,
047.820,0.000,0.000,24.000,-1.257,0.958,0.958,14.878,5.458,,,,,
047.822,0.000,0.000,24.000,-1.257,0.958,0.958,14.878,5.458,,,,,
047.823,0.000,0.000,24.000,-1.257,0.958,0.958,14.878,5.458,,,,,
047.825,0.000,0.000,24.000,-1.257,0.958,0.958,14.878,5.458,,,,,
047.826,0.000,0.000,24.000,-1.257,0.958,0.958,14.878,5.458,,,,,
047.828,0.000,0.000,24.000,-1.257,0.958,0.958,14.878,5.458,,,,,
047.829,0.000,0.000,24.000,-1.257,0.958,0.958,14.878,5.458,,,,,
047.830,0.000,0.000,24.000,-1.257,0.958,0.958,14.878,5.458,,,,,
047.831,0.000,0.000,24.000,-1.257,0.958,0.958,14.878,5.458,,,,,
047.833,0.000,0.000,24.000,-1.257,0.958,0.958,14.878,5.458,,,,,
047.835,0.000,0.000,24.000,-1.257,0.958,0.958,14.878,5.458,,,,,
047.836,0.000,0.000,24.000,-1.257,0.958,0.958,14.878,5.458,,,,,
047.837,0.000,0.000,24.000,-1.257,0.958,0.958,14.878,5.458,,,,,
047.839,0.000,0.000,24.000,-1.257,0.958,0.958,14.878,5.458,,,,,
047.840,0.000,0.000,24.000,-1.257,0.958,0.958,14.878,5.458,,,,,
047.842,0.000,0.000,24.000,-1.257,0.958,0.958,14.878,5.458,,,,,
047.843,0.000,0.000,24.000,-1.257,0.958,0.958,14.878,5.458,,,,,
047.846,0.000,0.000,24.000,-1.257,0.958,0.958,14.878,5.458,,,,,
047.847,0.000,0.000,24.000,-1.257,0.958,0.958,14.878,5.458,,,,,
047.848,0.000,0.000,24.000,-1.257,0.958,0.958,14.878,5.458,,,,,
047.849,0.000,0.000,24.000,-1.257,0.958,0.958,14.878,5.458,,,,,
047.850,0.000,0.000,24.000,-1.257,0.958,0.958,14.878,5.458,,,,,
047.851,0.000,0.000,24.000,-1.257,0.958,0.958,14.878,5.458,,,,,
047.852,0.000,0.000,24.000,-1.257,0.958,0.958,14.878,5.458,,,,,
047.858,0.000,0.000,24.000,-1.257,0.958,0.958,14.878,5.458,,,,,
047.859,0.000,0.000,24.000,-1.257,0.958,0.958,14.878,5.458,,,,,
047.860,0.000,0.000,24.000,-1.257,0.958,0.958,14.878,5.458,,,,,
047.861,0.000,0.000,24.000,-1.257,0.958,0.958,14.878,5.458,,,,,
047.862,0.000,0.000,24.000,-1.257,0.958,0.958,14.878,5.458,,,,,
047.863,0.000,0.000,24.000,-1.257,0.958,0.958,14.878,5.458,,,,,
047.864,0.000,0.000,24.000,-1.257,0.958,0.958,14.878,5.458,,,,,
047.865,0.000,0.000,24.000,-1.257,0.958,0.958,14.878,5.458,,,,,
047.867,0.000,0.000,24.000,-1.257,0.958,0.958,14.878,5.458,,,,,
047.868,0.000,0.000,24.000,-1.257,0.958,0.958,14.878,5.458,,,,,
047.869,0.000,0.000,24.000,-1.257,0.958,0.958,14.878,5.458,,,,,
047.870,0.000,0.000,24.000,-1.257,0.958,0.958,14.878,5.458,,,,,
047.871,0.000,0.000,24.000,-1.257,0.958,0.958,14.878,5.458,,,,,
047.872,0.000,0.000,24.000,-1.257,0.958,0.958,14.878,5.458,,,,,
047.873,0.000,0.000,24.000,-1.257,0.958,0.958,14.878,5.458,,,,,
047.874,0.000,0.000,24.000,-1.257,0.958,0.958,14.878,5.458,,,,,
047.875,0.000,0.000,24.000,-1.257,0.958,0.958,14.878,5.458,,,,,
047.876,0.000,0.000,24.000,-1.257,0.958,0.958,14.878,5.458,,,,,
047.877,0.000,0.000,24.000,-1.257,0.958,0.958,14.878,5.458,,,,,
047.878,0.000,0.000,24.000,-1.257,0.958,0.958,14.878,5.458,,,,,
047.879,0.000,0.000,24.000,-1.257,0.958,0.958,14.878,5.458,,,,,
047.880,0.000,0.000,24.000,-1.257,0.958,0.958,14.878,5.458,,,,,
047.881,0.000,0.000,24.000,-1.257,0.958,0.958,14.878,5.458,,,,,
047.882,0.000,0.000,24.000,-1.257,0.958,0.958,14.878,5.458,,,,,
047.883,0.000,0.000,24.000,-1.257,0.958,0.958,14.878,5.458,,,,,
047.884,0.000,0.000,24.000,-1.257,0.958,0.958,14.878,5.458,,,,,
047.886,0.000,0.000,24.000,-1.257,0.958,0.958,14.878,5.458,,,,,
047.887,0.000,0.000,24.000,-1.257,0.958,0.958,14.878,5.458,,,,,
047.888,0.000,0.000,24.000,-1.257,0.958,0.958,14.878,5.458,,,,,
047.889,0.000,0.000,24.000,-1.257,0.958,0.958,14.878,5.458,,,,,
047.890,0.000,0.000,24.000,-1.257,0.958,0.958,14.878,5.458,,,,,
047.891,0.000,0.000,24.000,-1.257,0.958,0.958,14.878,5.458,,,,,
047.892,0.000,0.000,24.000,-1.257,0.958,0.958,14.878,5.458,,,,,
047.893,0.000,0.000,24.000,-1.257,0.958,0.958,14.878,5.458,,,,,
047.894,0.000,0.000,24.000,-1.257,0.958,0.958,14.878,5.458,,,,,
047.895,0.000,0.000,24.000,-1.257,0.958,0.958,14.878,5.458,,,,,
047.896,0.000,0.000,24.000,-1.257,0.958,0.958,14.878,5.458,,,,,
047.897,0.000,0.000,24.000,-1.257,0.958,0.958,14.878,5.458,,,,,
047.898,0.000,0.000,24.000,-1.257,0.958,0.958,14.878,5.458,,,,,
047.899,0.000,0.000,24.000,-1.257,0.958,0.958,14.878,5.458,,,,,
047.900,0.000,0.000,24.000,-1.257,0.958,0.958,14.878,5.458,,,,,
047.901,0.000,0.000,24.000,-1.257,0.958,0.958,14.878,5.458,,,,,
047.902,0.000,0.000,24.000,-1.257,0.958,0.958,14.878,5.458,,,,,
047.903,0.000,0.000,24.000,-1.257,0.958,0.958,14.878,5.458,,,,,
047.904,0.000,0.000,24.000,-1.257,0.958,0.958,14.878,5.458,,,,,
047.905,0.000,0.000,24.000,-1.257,0.958,0.958,14.878,5.458,,,,,
047.907,0.000,0.000,24.000,-1.257,0.958,0.958,14.878,5.458,,,,,
047.911,0.000,0.000,24.000,-1.257,0.958,0.958,14.878,5.458,,,,,
047.912,0.000,0.000,24.000,-1.257,0.958,0.958,14.878,5.458,,,,,
047.913,0.000,0.000,24.000,-1.257,0.958,0.958,14.878,5.458,,,,,
047.914,0.000,0.000,24.000,-1.257,0.958,0.958,14.878,5.458,,,,,
047.914,0.000,0.000,24.000,-1.257,0.958,0.958,14.878,5.458,,,,,
047.915,0.000,0.000,24.000,-1.257,0.958,0.958,14.878,5.458,,,,,
047.916,0.000,0.000,24.000,-1.257,0.958,0.958,14.878,5.458,,,,,
047.917,0.000,0.000,24.000,-1.257,0.958,0.958,14.878,5.458,,,,,
047.918,0.000,0.000,24.000,-1.257,0.958,0.958,14.878,5.458,,,,,
047.919,0.000,0.000,24.000,-1.257,0.958,0.958,14.878,5.458,,,,,
047.920,0.000,0.000,24.000,-1.257,0.958,0.958,14.878,5.458,,,,,
047.921,0.000,0.000,24.000,-1.257,0.958,0.958,14.878,5.458,,,,,
047.922,0.000,0.000,24.000,-1.427,0.465,0.465,14.871,5.716,,,,,
047.923,0.000,0.000,24.000,-1.427,0.465,0.465,14.871,5.716,,,,,
047.924,0.000,0.000,24.000,-1.427,0.465,0.465,14.871,5.716,,,,,
047.925,0.000,0.000,24.000,-1.427,0.465,0.465,14.871,5.716,,,,,
047.926,0.000,0.000,24.000,-1.427,0.465,0.465,14.871,5.716,,,,,
047.927,0.000,0.000,24.000,-1.427,0.465,0.465,14.871,5.716,,,,,
047.929,0.000,0.000,24.000,-1.427,0.465,0.465,14.871,5.716,,,,,
047.930,0.000,0.000,24.000,-1.427,0.465,0.465,14.871,5.716,,,,,
047.930,0.000,0.000,24.000,-1.427,0.465,0.465,14.871,5.716,,,,,
047.931,0.000,0.000,24.000,-1.427,0.465,0.465,14.871,5.716,,,,,
047.932,0.000,0.000,24.000,-1.427,0.465,0.465,14.871,5.716,,,,,
047.933,0.000,0.000,24.000,-1.427,0.465,0.465,14.871,5.716,,,,,
047.934,0.000,0.000,24.000,-1.427,0.465,0.465,14.871,5.716,,,,,
047.935,0.000,0.000,24.000,-1.427,0.465,0.465,14.871,5.716,,,,,
047.936,0.000,0.000,24.000,-1.427,0.465,0.465,14.871,5.716,,,,,
047.936,0.000,0.000,24.000,-1.427,0.465,0.465,14.871,5.716,,,,,
047.937,0.000,0.000,24.000,-1.427,0.465,0.465,14.871,5.716,,,,,
047.938,0.000,0.000,24.000,-1.427,0.465,0.465,14.871,5.716,,,,,
047.939,0.000,0.000,24.000,-1.427,0.465,0.465,14.871,5.716,,,,,
047.940,0.000,0.000,24.000,-1.427,0.465,0.465,14.871,5.716,,,,,
047.941,0.000,0.000,24.000,-1.427,0.465,0.465,14.871,5.716,,,,,
047.942,0.000,0.000,24.000,-1.427,0.465,0.465,14.871,5.716,,,,,
047.942,0.000,0.000,24.000,-1.427,0.465,0.465,14.871,5.716,,,,,
047.943,0.000,0.000,24.000,-1.427,0.465,0.465,14.871,5.716,,,,,
047.944,0.000,0.000,24.000,-1.427,0.465,0.465,14.871,5.716,,,,,
047.945,0.000,0.000,24.000,-1.427,0.465,0.465,14.871,5.716,,,,,
047.949,0.000,0.000,24.000,-1.427,0.465,0.465,14.871,5.716,,,,,
047.951,0.000,0.000,24.000,-1.427,0.465,0.465,14.871,5.716,,,,,
047.952,0.000,0.000,24.000,-1.427,0.465,0.465,14.871,5.716,,,,,
047.953,0.000,0.000,24.000,-1.427,0.465,0.465,14.871,5.716,,,,,
047.955,0.000,0.000,24.000,-1.427,0.465,0.465,14.871,5.716,,,,,
047.957,0.000,0.000,24.000,-1.427,0.465,0.465,14.871,5.716,,,,,
047.958,0.000,0.000,24.000,-1.427,0.465,0.465,14.871,5.716,,,,,
047.959,0.000,0.000,24.000,-1.427,0.465,0.465,14.871,5.716,,,,,
047.960,0.000,0.000,24.000,-1.427,0.465,0.465,14.871,5.716,,,,,
047.961,0.000,0.000,24.000,-1.427,0.465,0.465,14.871,5.716,,,,,
047.963,0.000,0.000,24.000,-1.427,0.465,0.465,14.871,5.716,,,,,
047.964,0.000,0.000,24.000,-1.427,0.465,0.465,14.871,5.716,,,,,
047.965,0.000,0.000,24.000,-1.427,0.465,0.465,14.871,5.716,,,,,
047.966,0.000,0.000,24.000,-1.427,0.465,0.465,14.871,5.716,,,,,
047.968,0.000,0.000,24.000,-1.427,0.465,0.465,14.871,5.716,,,,,
047.968,0.000,0.000,24.000,-1.427,0.465,0.465,14.871,5.716,,,,,
047.969,0.000,0.000,24.000,-1.427,0.465,0.465,14.871,5.716,,,,,
047.970,0.000,0.000,24.000,-1.427,0.465,0.465,14.871,5.716,,,,,
047.971,0.000,0.000,24.000,-1.427,0.465,0.465,14.871,5.716,,,,,
047.973,0.000,0.000,24.000,-1.427,0.465,0.465,14.871,5.716,,,,,
047.974,0.000,0.000,24.000,-1.427,0.465,0.465,14.871,5.716,,,,,
047.975,0.000,0.000,24.000,-1.427,0.465,0.465,14.871,5.716,,,,,
047.977,0.000,0.000,24.000,-1.427,0.465,0.465,14.871,5.716,,,,,
047.978,0.000,0.000,24.000,-1.427,0.465,0.465,14.871,5.716,,,,,
047.979,0.000,0.000,24.000,-1.427,0.465,0.465,14.871,5.716,,,,,
047.980,0.000,0.000,24.000,-1.427,0.465,0.465,14.871,5.716,,,,,
047.982,0.000,0.000,24.000,-1.427,0.465,0.465,14.871,5.716,,,,,
047.986,0.000,0.000,24.000,-1.427,0.465,0.465,14.871,5.716,,,,,
047.987,0.000,0.000,24.000,-1.427,0.465,0.465,14.871,5.716,,,,,
047.990,0.000,0.000,24.000,-1.427,0.465,0.465,14.871,5.716,,,,,
047.991,0.000,0.000,24.000,-1.427,0.465,0.465,14.871,5.716,,,,,
047.992,0.000,0.000,24.000,-1.427,0.465,0.465,14.871,5.716,,,,,
047.995,0.000,0.000,24.000,-1.427,0.465,0.465,14.871,5.716,,,,,
047.996,0.000,0.000,24.000,-1.427,0.465,0.465,14.871,5.716,,,,,
047.996,0.000,0.000,24.000,-1.427,0.465,0.465,14.871,5.716,,,,,
047.998,0.000,0.000,24.000,-1.427,0.465,0.465,14.871,5.716,,,,,
047.999,0.000,0.000,24.000,-1.427,0.465,0.465,14.871,5.716,,,,,
048.000,0.000,0.000,24.000,-1.427,0.465,0.465,14.871,5.716,,,,,
048.001,0.000,0.000,24.000,-1.427,0.465,0.465,14.871,5.716,,,,,
048.002,0.000,0.000,24.000,-1.427,0.465,0.465,14.871,5.716,,,,,
048.003,0.000,0.000,24.000,-1.427,0.465,0.465,14.871,5.716,,,,,
048.004,0.000,0.000,24.000,-1.427,0.465,0.465,14.871,5.716,,,,,
048.005,0.000,0.000,24.000,-1.427,0.465,0.465,14.871,5.716,,,,,
048.006,0.000,0.000,24.000,-1.427,0.465,0.465,14.871,5.716,,,,,
048.008,0.000,0.000,24.000,-1.427,0.465,0.465,14.871,5.716,,,,,
048.009,0.000,0.000,24.000,-1.427,0.465,0.465,14.871,5.716,,,,,
